ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
1423739_x_at	1.06444539103445e-19	4.80075515810448e-15	-3.30349561452716	-54.1034134609205	Aplp2	amyloid beta (A4) precursor-like protein 2	1	5.32222695517225e-20	1	2.40037757905224e-15
1421889_a_at	4.89316510639133e-18	1.10343319731678e-13	-3.47796358245207	-42.6253804065499	Aplp2	amyloid beta (A4) precursor-like protein 2	1	2.44658255319567e-18	1	5.51716598658389e-14
1432344_a_at	3.71784813815744e-17	5.58928896263463e-13	-3.48412524345385	-37.5536153831867	Aplp2	amyloid beta (A4) precursor-like protein 2	1	1.85892406907872e-17	1	2.79464448131731e-13
1421888_x_at	1.79153837922953e-11	2.02000431104078e-07	-1.10603757306174	-16.3412765183702	Aplp2	amyloid beta (A4) precursor-like protein 2	0.999999999991042	8.95769189614766e-12	1	1.01000215552039e-07
1452907_at	1.42130106008755e-10	1.07903964934585e-06	0.810970242762659	14.2555465302209	Galc	galactosylceramidase	7.10650530043774e-11	0.999999999928935	3.20510495555043e-06	0.999999999928935
1421887_a_at	1.43549763776304e-10	1.07903964934585e-06	-1.31427462494123	-14.2461259302625	Aplp2	amyloid beta (A4) precursor-like protein 2	0.999999999928225	7.17748818881519e-11	1	6.47423789607507e-07
1438769_a_at	2.05495917237537e-08	0.000132401019476145	-1.07292648771369	-10.140569529295	Thyn1	thymocyte nuclear protein 1	0.999999989725204	1.02747958618769e-08	1	7.72339280277514e-05
1457913_at	2.72558576482088e-08	0.000153658304473983	1.11297398320502	9.93874545093185			1.36279288241044e-08	0.999999986372071	0.000283436673778292	0.999999999928935
1427271_at	3.7706925404531e-08	0.000188957782518861	0.776539713183145	9.71046916649614	Zbtb44	zinc finger and BTB domain containing 44	1.88534627022655e-08	0.999999981146537	0.000283436673778292	0.999999999928935
1460218_at	3.14602754680991e-07	0.00141888988388674	-0.631501101096377	-8.30834652307971	Cd52	CD52 antigen	0.999999842698623	1.57301377340496e-07	1	0.00101349277420481
1430153_at	4.43785701904064e-07	0.00181956172196138	-0.568842978025316	-8.09457869747135			0.999999778107149	2.21892850952032e-07	1	0.00125094868384845
1443285_at	6.02372075842205e-07	0.00226396524937994	0.861299488368553	7.90766777575956			3.01186037921103e-07	0.999999698813962	0.00339594787406991	0.999999999928935
1427076_at	9.60677299657644e-07	0.00333288514552765	-1.07526081625032	-7.62727768631677	Mpeg1	macrophage expressed gene 1	0.99999951966135	4.80338649828822e-07	1	0.00240708371621441
1456532_at	1.57894540710657e-06	0.00508657262899381	-1.46937861907224	-7.33537502644323			0.999999210527296	7.89472703553285e-07	1	0.00356060084029567
1450820_a_at	2.04129598761444e-06	0.00576417591460685	0.969656956846967	7.1870477017596	Ntng2	netrin G2	1.02064799380722e-06	0.999998979352006	0.00920644903373991	0.999999999928935
1418268_at	2.04489511615506e-06	0.00576417591460685	-0.838824662193659	-7.186036166599	Htr3a	5-hydroxytryptamine (serotonin) receptor 3A	0.999998977552442	1.02244755807753e-06	1	0.00419212793789589
1456601_x_at	3.86433884898993e-06	0.0102520909663703	0.993614137812584	6.82564227409003	Fxyd2	FXYD domain-containing ion transport regulator 2	1.93216942449496e-06	0.999998067830576	0.0145237955356912	0.999999999928935
1453044_at	4.50727732444656e-06	0.0112934841449925	-1.40927446212241	-6.73996529338672			0.999997746361338	2.25363866222328e-06	1	0.00847011310874434
1457495_at	7.14841227280842e-06	0.0169684495745228	0.99695591196844	6.48649268707144	2900052N01Rik	RIKEN cDNA 2900052N01 gene	3.57420613640421e-06	0.999996425793864	0.0230286101368523	0.999999999928935
1417793_at	8.4552734232328e-06	0.0190670643330611	-0.563534768451645	-6.39539673976512	Irgm2	immunity-related GTPase family M member 2	0.999995772363288	4.2276367116164e-06	1	0.0143140830245054
1451605_at	8.88659507962462e-06	0.0190854440326738	-0.769327098155329	-6.36852014001434	Dyx1c1	dyslexia susceptibility 1 candidate 1	0.99999555670246	4.44329753981231e-06	1	0.0143140830245054
1446540_at	1.01273157648637e-05	0.0207614576505053	1.11248126879739	6.29817367812815			5.06365788243184e-06	0.999994936342118	0.0285470042694448	0.999999999928935
1418462_at	1.26125825512002e-05	0.0247321776365948	-0.651697404152054	-6.18085702203369	Exosc9	exosome component 9	0.999993693708724	6.3062912756001e-06	1	0.018961336188056
1419378_a_at	1.92552232721297e-05	0.03618457603318	0.728415029490705	5.9574502213281	Fxyd2	FXYD domain-containing ion transport regulator 2	9.62761163606484e-06	0.999990372388364	0.0482461013775734	0.999999999928935
1430648_at	2.16070328220458e-05	0.0378079673470806	-1.65866498663387	-5.89720938117381			0.999989196483589	1.08035164110229e-05	1	0.0289119750301205
1450678_at	2.1795684153879e-05	0.0378079673470806	-0.559300595762576	-5.89267526666059	Itgb2	integrin beta 2	0.999989102157923	1.08978420769395e-05	1	0.0289119750301205
1431931_a_at	2.45898724326117e-05	0.0396356502586404	-0.316915594837154	-5.82990857765148	Rabl2	RAB, member RAS oncogene family-like 2	0.999987705063784	1.22949362163059e-05	1	0.0305648416751922
1426258_at	2.46069534432037e-05	0.0396356502586404	0.738936466773025	5.82954803453174	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	1.23034767216019e-05	0.999987696523278	0.0554899103620966	0.999999999928935
1449127_at	2.57525106684398e-05	0.0400504821950794	-0.376132107292981	-5.80594149307644	Selplg	selectin, platelet (p-selectin) ligand	0.999987123744666	1.28762553342199e-05	1	0.0305648416751922
1457847_at	2.82433499513909e-05	0.0424601108719226	-0.739094282117672	-5.75816102147357			0.999985878325024	1.41216749756954e-05	1	0.031845083153942
1442139_at	3.30877694728229e-05	0.0457427758222101	-0.537303557023059	-5.67659468312512			0.999983456115264	1.65438847364115e-05	1	0.0346592297170042
1443541_at	3.40213515761298e-05	0.0457427758222101	-0.835384706073958	-5.66230444600955	Gm5148	predicted gene 5148	0.999982989324212	1.70106757880649e-05	1	0.0346592297170042
1421955_a_at	3.40927228385268e-05	0.0457427758222101	1.0324899030924	5.66122871575978	Nedd4	neural precursor cell expressed, developmentally down-regulated 4	1.70463614192634e-05	0.999982953638581	0.0633361511384448	0.999999999928935
1443915_at	3.5350093500858e-05	0.0457427758222101	-1.0394094418674	-5.64265004812926			0.99998232495325	1.7675046750429e-05	1	0.0346592297170042
1443611_at	3.64017077250027e-05	0.0457427758222101	0.994172909384755	5.62762905034045			1.82008538625014e-05	0.999981799146137	0.0633361511384448	0.999999999928935
1423889_at	3.65122708942056e-05	0.0457427758222101	0.622972264184673	5.62607593261717	Gm5617	predicted gene 5617	1.82561354471028e-05	0.999981743864553	0.0633361511384448	0.999999999928935
1436231_at	4.07925828805166e-05	0.0497239535268697	0.975006345562976	5.56941554810213			2.03962914402583e-05	0.99997960370856	0.0657066528747921	0.999999999928935
1455632_at	4.50455880670441e-05	0.0534631859845199	-0.423259039145769	-5.51890204979519			0.999977477205967	2.25227940335221e-05	1	0.0420685253454798
1437701_at	4.66381292493291e-05	0.0539340068531793	-0.404694159260515	-5.50124516447983	Smcr8	Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)	0.999976680935375	2.33190646246646e-05	1	0.0420685253454798
1448845_at	5.11072164642302e-05	0.0576246642438311	-0.654251375372928	-5.45483650055056	Rpp25	ribonuclease P/MRP 25 subunit	0.999974446391768	2.55536082321151e-05	1	0.044326664802947
