ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
ILMN_2644350	1.22488529635455e-10	3.14758774604228e-06	0.775576379674118	12.7350289823082	Thy1	thymus cell antigen 1, theta	6.12442648177273e-11	0.999999999938756	1.57379387302114e-06	0.999999999938756
ILMN_1244891	1.48620855494561e-09	1.90955506182187e-05	1.75996498311095	10.950700280129	Cst7	cystatin F (leukocystatin)	7.43104277472807e-10	0.999999999256896	9.54777530910937e-06	0.999999999938756
ILMN_1253919	4.58667532829927e-08	0.000392879319704355	1.57966243592267	8.80738770481796	Ccl3	chemokine (C-C motif) ligand 3	2.29333766414964e-08	0.999999977066623	0.000196439659852177	0.999999999938756
ILMN_2823778	3.68496582707555e-07	0.00236731417145901	0.542241187199502	7.64927878894109	Msmo1	methylsterol monoxygenase 1	1.84248291353778e-07	0.999999815751709	0.00118365708572951	0.999999999938756
ILMN_1253008	1.1098422146681e-06	0.00570392307806524	0.628395634564701	7.0732179236717	Acat2	acetyl-Coenzyme A acetyltransferase 2	5.5492110733405e-07	0.999999445078893	0.00285196153903262	0.999999999938756
ILMN_1223257	1.47587388983381e-06	0.00632092189117657	1.39820398712909	6.92799411920525	Ccl4	chemokine (C-C motif) ligand 4	7.37936944916905e-07	0.999999262063055	0.00316046094558829	0.999999999938756
ILMN_2983516	3.34614525188378e-06	0.0099273757202312	0.590108600959797	6.51874916672765	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1.67307262594189e-06	0.999998326927374	0.0049636878601156	0.999999999938756
ILMN_2737163	3.44626244065561e-06	0.0099273757202312	0.538105600161744	6.50421658786313	Sqle	squalene epoxidase	1.7231312203278e-06	0.99999827686878	0.0049636878601156	0.999999999938756
ILMN_2689785	3.47691876413904e-06	0.0099273757202312	0.826838159557344	6.49985370351791	Cd68	CD68 antigen	1.73845938206952e-06	0.999998261540618	0.0049636878601156	0.999999999938756
ILMN_2733435	5.60428703313377e-06	0.0144013363890438	0.254918242117647	6.2664895788316	Olfr557	olfactory receptor 557	2.80214351656688e-06	0.999997197856483	0.00720066819452192	0.999999999938756
ILMN_1252076	8.40075764712566e-06	0.0180690404412491	1.02206134593276	6.07129286007776			4.20037882356283e-06	0.999995799621176	0.0098124667844631	0.999999999938756
ILMN_2731057	8.4378910104288e-06	0.0180690404412491	-0.755866305679452	-6.06917902831741	Psme2	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	0.999995781054495	4.2189455052144e-06	0.999995781054495	0.108414242647494
ILMN_1229529	1.69474281252886e-05	0.0334998508104263	0.351161867559245	5.73826931531569	Hsd17b7	hydroxysteroid (17-beta) dehydrogenase 7	8.47371406264432e-06	0.999991526285937	0.0181457525223142	0.999999999938756
ILMN_2749695	2.00417435318607e-05	0.0367866202527304	-0.473377399758224	-5.6596345849946	Enox1	ecto-NOX disulfide-thiol exchanger 1	0.999989979128234	1.00208717659304e-05	0.999995781054495	0.128753170884556
ILMN_2878071	5.45895223604849e-05	0.093519130406492	0.852662117160588	5.19653529036812	Lyz1	lysozyme 1	2.72947611802424e-05	0.99997270523882	0.0539533444652838	0.999999999938756
