ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
ILMN_1244891	1.24326153758985e-16	3.19480917314464e-12	4.92151628987033	27.8140202622287	Cst7	cystatin F (leukocystatin)	6.21630768794926e-17	1	1.59740458657232e-12	1
ILMN_2670690	8.86508221821703e-16	1.13903008880761e-11	1.98257489037839	24.963299890284	H2-Ob	histocompatibility 2, O region beta locus	4.43254110910851e-16	1	5.69515044403807e-12	1
ILMN_2983516	5.27055195436401e-15	4.51457911904306e-11	2.25415395093107	22.6174101361678	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	2.635275977182e-15	0.999999999999997	2.25728955952153e-11	1
ILMN_1253919	4.15612417839493e-14	2.35183269793751e-10	3.98036321760865	20.1573066315797	Ccl3	chemokine (C-C motif) ligand 3	2.07806208919746e-14	0.999999999999979	1.17591634896876e-10	1
ILMN_2689785	4.57608416923671e-14	2.35183269793751e-10	2.80789126192197	20.0488898497376	Cd68	CD68 antigen	2.28804208461835e-14	0.999999999999977	1.17591634896876e-10	1
ILMN_1244226	8.10032731715947e-14	3.46923518448411e-10	-1.36205225930272	-19.4166032129741	Plrg1	pleiotropic regulator 1, PRL1 homolog (Arabidopsis)	0.999999999999959	4.05016365857973e-14	0.999999999999959	1.04077055534523e-09
ILMN_2619620	1.11305525749015e-13	3.84681697134701e-10	2.19722350631508	19.0726655281555	C1qb	complement component 1, q subcomponent, beta polypeptide	5.56527628745076e-14	0.999999999999944	2.19818112648401e-10	1
ILMN_2715840	1.19759255052248e-13	3.84681697134701e-10	2.00443989696674	18.9942258622809	C1qc	complement component 1, q subcomponent, C chain	5.98796275261239e-14	0.99999999999994	2.19818112648401e-10	1
ILMN_2469329	2.28939510986177e-13	6.5367317931242e-10	1.20814833873062	18.3125341827083	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	1.14469755493088e-13	0.999999999999886	3.67691163363236e-10	1
ILMN_2882088	4.44038178434806e-13	1.04917326089251e-09	2.14901458916853	17.6384495514034	5430435G22Rik	RIKEN cDNA 5430435G22 gene	2.22019089217403e-13	0.999999999999778	5.77045293490881e-10	1
ILMN_2733733	4.49114911072017e-13	1.04917326089251e-09	2.7561397604448	17.6270782083737	Tlr2	toll-like receptor 2	2.24557455536008e-13	0.999999999999775	5.77045293490881e-10	1
ILMN_1220996	5.28565680046343e-13	1.13187935667924e-09	2.09439227939185	17.4648619550281	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	2.64282840023172e-13	0.999999999999736	6.17388740006858e-10	1
ILMN_2992709	6.39976100956943e-13	1.18044001273504e-09	2.73360522922441	17.2760853988284	Trem2	triggering receptor expressed on myeloid cells 2	3.19988050478472e-13	0.99999999999968	6.35621545318867e-10	1
ILMN_1212695	6.43116324017999e-13	1.18044001273504e-09	2.48391756502767	17.2712781730776	Gpr84	G protein-coupled receptor 84	3.21558162009e-13	0.999999999999678	6.35621545318867e-10	1
ILMN_1243451	7.02074377069468e-13	1.20274701783694e-09	2.15775764995684	17.1853345887524	Hvcn1	hydrogen voltage-gated channel 1	3.51037188534734e-13	0.999999999999649	6.44328759555504e-10	1
ILMN_2855334	1.07310019133161e-12	1.62080326689481e-09	1.73230905616797	16.7749545805752	Gusb	glucuronidase, beta	5.36550095665806e-13	0.999999999999463	8.55423946416703e-10	1
ILMN_1223257	1.10344663085777e-12	1.62080326689481e-09	3.72140070777819	16.748286610809	Ccl4	chemokine (C-C motif) ligand 4	5.51723315428887e-13	0.999999999999448	8.55423946416703e-10	1
ILMN_2776431	1.18483527213964e-12	1.62080326689481e-09	2.30875738844494	16.6804010002405	C1qa	complement component 1, q subcomponent, alpha polypeptide	5.92417636069822e-13	0.999999999999408	8.55423946416703e-10	1
ILMN_2769918	1.19839911549992e-12	1.62080326689481e-09	2.9206120817075	16.6695652451897	Timp1	tissue inhibitor of metalloproteinase 1	5.99199557749958e-13	0.999999999999401	8.55423946416703e-10	1
ILMN_2692797	1.41862195132239e-12	1.82271641415657e-09	1.98735041726664	16.5096986405304	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	7.09310975661194e-13	0.999999999999291	9.59324428503458e-10	1
ILMN_2648669	1.53119350848353e-12	1.87367045654768e-09	2.11737397474217	16.4377793737999	Gpnmb	glycoprotein (transmembrane) nmb	7.65596754241766e-13	0.999999999999234	9.83676989687533e-10	1
ILMN_2748875	1.62757652714639e-12	1.90108336445822e-09	2.07857430317134	16.3804839099	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	8.13788263573195e-13	0.999999999999186	9.95805571859066e-10	1
ILMN_3028575	1.74056880006373e-12	1.94466941109728e-09	2.12459215121069	16.3176885079111	Syngr1	synaptogyrin 1	8.70284400031863e-13	0.99999999999913	1.01653173761904e-09	1
ILMN_2769089	1.8252253470852e-12	1.95428398933534e-09	2.64976953424963	16.2733843057727	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	9.12612673542598e-13	0.999999999999087	1.01962642921844e-09	1
ILMN_2615380	2.25746648068542e-12	2.32040464616693e-09	2.53713780489644	16.0763950613724	Aspg	asparaginase homolog (S. cerevisiae)	1.12873324034271e-12	0.999999999998871	1.20854408654528e-09	1
ILMN_1224472	2.69157955148176e-12	2.48918964972957e-09	2.68098260108058	15.9149552521573	Ccl4	chemokine (C-C motif) ligand 4	1.34578977574088e-12	0.999999999998654	1.28904464003853e-09	1
ILMN_3006790	2.7214307938322e-12	2.48918964972957e-09	1.38976753928224	15.9048787515822	Hpse	heparanase	1.3607153969161e-12	0.999999999998639	1.28904464003853e-09	1
ILMN_2646322	2.78349310087647e-12	2.48918964972957e-09	2.14551205528456	15.8842955658463	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	1.39174655043823e-12	0.999999999998608	1.28904464003853e-09	1
