ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
ILMN_2648669	1.97996919587761e-13	2.78308294630319e-09	3.68443123079863	18.463346086756	Gpnmb	glycoprotein (transmembrane) nmb	9.89984597938806e-14	0.999999999999901	1.39154147315159e-09	0.999999999999901
ILMN_2609813	2.16607615387258e-13	2.78308294630319e-09	2.52925205461615	18.3699106417091	Chil1	chitinase-like 1	1.08303807693629e-13	0.999999999999892	1.39154147315159e-09	0.999999999999901
ILMN_2983516	6.20890638363872e-13	5.31834224467881e-09	2.67201664359201	17.3058461312487	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	3.10445319181936e-13	0.99999999999969	2.6591711223394e-09	0.999999999999901
ILMN_1244891	1.60114186091612e-12	1.02861355999904e-08	4.49442718264966	16.3958360682095	Cst7	cystatin F (leukocystatin)	8.00570930458058e-13	0.999999999999199	5.14306779999518e-09	0.999999999999901
ILMN_2451022	3.92428647680397e-12	2.01684779188863e-08	3.09775895024109	15.5736065173289	Vim	vimentin	1.96214323840199e-12	0.999999999998038	1.00842389594432e-08	0.999999999999901
ILMN_1241695	8.02896161349962e-12	2.84200109302402e-08	2.67764181480689	14.9428838431566	Ms4a6d	membrane-spanning 4-domains, subfamily A, member 6D	4.01448080674981e-12	0.999999999995986	1.42100054651201e-08	0.999999999999901
ILMN_2769918	9.08961377272972e-12	2.84200109302402e-08	4.02686280429931	14.8358218064416	Timp1	tissue inhibitor of metalloproteinase 1	4.54480688636486e-12	0.999999999995455	1.42100054651201e-08	0.999999999999901
ILMN_2769089	9.82037207649375e-12	2.84200109302402e-08	3.72562888975899	14.7694305149004	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	4.91018603824688e-12	0.99999999999509	1.42100054651201e-08	0.999999999999901
ILMN_2733733	9.95369492050284e-12	2.84200109302402e-08	3.57478938446935	14.7578786120919	Tlr2	toll-like receptor 2	4.97684746025142e-12	0.999999999995023	1.42100054651201e-08	0.999999999999901
ILMN_1216386	1.6693233818402e-11	4.28966029431477e-08	1.89496793118608	14.3206743197032	Cd86	CD86 antigen	8.34661690920101e-12	0.999999999991653	2.14483014715738e-08	0.999999999999901
ILMN_2715840	1.97168874814414e-11	4.33218543114117e-08	2.31858233653871	14.1822606094594	C1qc	complement component 1, q subcomponent, C chain	9.85844374072068e-12	0.999999999990142	2.16609271557058e-08	0.999999999999901
ILMN_1252076	2.02304647132716e-11	4.33218543114117e-08	4.06600370455569	14.1609810650945			1.01152323566358e-11	0.999999999989885	2.16609271557058e-08	0.999999999999901
ILMN_2619620	3.09935760816207e-11	6.12647634284159e-08	2.46501686355048	13.8118365437601	C1qb	complement component 1, q subcomponent, beta polypeptide	1.54967880408103e-11	0.999999999984503	3.06323817142079e-08	0.999999999999901
ILMN_2831436	4.28913004622215e-11	7.87269819984075e-08	1.89407423140479	13.5507601208257	Fcrls	Fc receptor-like S, scavenger receptor	2.14456502311107e-11	0.999999999978554	3.93634909992037e-08	0.999999999999901
ILMN_2670690	5.53257652125774e-11	9.47804125778401e-08	1.64241772452193	13.3490510803323	H2-Ob	histocompatibility 2, O region beta locus	2.76628826062887e-11	0.999999999972337	4.739020628892e-08	0.999999999999901
ILMN_1214715	7.03828352974652e-11	1.13039232414935e-07	2.91763697681802	13.1605962775361	Gfap	glial fibrillary acidic protein	3.51914176487326e-11	0.999999999964809	5.65196162074676e-08	0.999999999999901
ILMN_2689785	7.6366682294257e-11	1.15434978524442e-07	2.8416744527871	13.0972086572969	Cd68	CD68 antigen	3.81833411471285e-11	0.999999999961817	5.77174892622212e-08	0.999999999999901
ILMN_3159170	1.13213378993157e-10	1.52432354394568e-07	1.8018050200306	12.7948214804389	Cd22	CD22 antigen	5.66066894965783e-11	0.999999999943393	7.62161771972841e-08	0.999999999999901
ILMN_2754698	1.27306230370211e-10	1.52432354394568e-07	2.71778170041417	12.705817456959	Cd84	CD84 antigen	6.36531151851055e-11	0.999999999936347	7.62161771972841e-08	0.999999999999901
ILMN_1243451	1.30287713158065e-10	1.52432354394568e-07	2.46805150872784	12.6883142268583	Hvcn1	hydrogen voltage-gated channel 1	6.51438565790327e-11	0.999999999934856	7.62161771972841e-08	0.999999999999901
ILMN_3001824	1.32171207645629e-10	1.52432354394568e-07	2.46098099173009	12.6774718902675	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	6.60856038228143e-11	0.999999999933914	7.62161771972841e-08	0.999999999999901
ILMN_2469329	1.38440818038155e-10	1.52432354394568e-07	1.29214381990062	12.6425133593473	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	6.92204090190776e-11	0.99999999993078	7.62161771972841e-08	0.999999999999901
ILMN_2623280	1.38759644073211e-10	1.52432354394568e-07	2.81746727428468	12.6407802069026	Osmr	oncostatin M receptor	6.93798220366055e-11	0.99999999993062	7.62161771972841e-08	0.999999999999901
ILMN_2776431	1.42365898955895e-10	1.52432354394568e-07	2.70636953940409	12.6214620146563	C1qa	complement component 1, q subcomponent, alpha polypeptide	7.11829494779476e-11	0.999999999928817	7.62161771972841e-08	0.999999999999901
ILMN_2878071	1.79164641973486e-10	1.84159752191707e-07	3.48409945456084	12.4494111427051	Lyz1	lysozyme 1	8.95823209867429e-11	0.999999999910418	9.20798760958533e-08	0.999999999999901
ILMN_3103896	2.10499562492828e-10	1.87666141775245e-07	3.92106916875017	12.3299109972826	Timp1	tissue inhibitor of metalloproteinase 1	1.05249781246414e-10	0.99999999989475	9.38330708876225e-08	0.999999999999901
ILMN_1220996	2.11403605381029e-10	1.87666141775245e-07	2.29006043069162	12.3267461058455	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	1.05701802690515e-10	0.999999999894298	9.38330708876225e-08	0.999999999999901
ILMN_2644175	2.11419124488515e-10	1.87666141775245e-07	1.38087806914557	12.326691900097	P4ha3	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III	1.05709562244258e-10	0.99999999989429	9.38330708876225e-08	0.999999999999901
ILMN_2614655	2.11788072984477e-10	1.87666141775245e-07	2.84706310694599	12.3254044482533	Gpnmb	glycoprotein (transmembrane) nmb	1.05894036492239e-10	0.999999999894106	9.38330708876225e-08	0.999999999999901
ILMN_2748875	2.51296176531101e-10	2.15251928277323e-07	2.39822986635614	12.1996215900753	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1.2564808826555e-10	0.999999999874352	1.07625964138662e-07	0.999999999999901
ILMN_2680142	2.68000099268682e-10	2.22154791964752e-07	1.50677033905705	12.152559978804	Anxa5	annexin A5	1.34000049634341e-10	0.999999999866	1.11077395982376e-07	0.999999999999901
ILMN_1241171	2.85410134583895e-10	2.29193257137573e-07	1.81159901737485	12.1066717854912	Anxa3	annexin A3	1.42705067291947e-10	0.999999999857295	1.14596628568787e-07	0.999999999999901
ILMN_2964185	3.22839423256025e-10	2.46308905453097e-07	1.91776129448308	12.0172232315254	H2-M2	histocompatibility 2, M region locus 2	1.61419711628013e-10	0.99999999983858	1.23154452726548e-07	0.999999999999901
ILMN_2615380	3.25914229272198e-10	2.46308905453097e-07	2.93641327020458	12.0103640211969	Aspg	asparaginase homolog (S. cerevisiae)	1.62957114636099e-10	0.999999999837043	1.23154452726548e-07	0.999999999999901
ILMN_2687586	3.40497041471111e-10	2.46308905453097e-07	3.45086047061872	11.9787299015994	Cxcl16	chemokine (C-X-C motif) ligand 16	1.70248520735555e-10	0.999999999829752	1.23154452726548e-07	0.999999999999901
ILMN_2770066	3.46202394626069e-10	2.46308905453097e-07	2.81118821194792	11.9667378144684	Cyp4f18	cytochrome P450, family 4, subfamily f, polypeptide 18	1.73101197313035e-10	0.999999999826899	1.23154452726548e-07	0.999999999999901
ILMN_2731760	3.63035258221475e-10	2.46308905453097e-07	2.76202024127205	11.9325272062396	Myo1f	myosin IF	1.81517629110737e-10	0.999999999818482	1.23154452726548e-07	0.999999999999901
ILMN_2662802	3.64234673589044e-10	2.46308905453097e-07	1.27366217302827	11.9301532768718	Ptx3	pentraxin related gene	1.82117336794522e-10	0.999999999817883	1.23154452726548e-07	0.999999999999901
ILMN_2692797	3.89414630493712e-10	2.51575626114498e-07	2.21582232660042	11.8821220429008	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1.94707315246856e-10	0.999999999805293	1.25787813057249e-07	0.999999999999901
ILMN_1246800	3.91603107155696e-10	2.51575626114498e-07	2.96439308540354	11.8781021184454	Serpina3n	serine (or cysteine) peptidase inhibitor, clade A, member 3N	1.95801553577848e-10	0.999999999804198	1.25787813057249e-07	0.999999999999901
ILMN_2837671	4.46329092951182e-10	2.79739480526013e-07	2.58693170346263	11.7845729323423	Fblim1	filamin binding LIM protein 1	2.23164546475591e-10	0.999999999776835	1.39869740263006e-07	0.999999999999901
ILMN_2753809	5.54442696399336e-10	3.32297703369906e-07	1.62694937181005	11.6307412823541	Mmp3	matrix metallopeptidase 3	2.77221348199668e-10	0.999999999722779	1.66148851684953e-07	0.999999999999901
ILMN_2956092	5.56049392727009e-10	3.32297703369906e-07	2.18837341456442	11.6286996188024	Rassf4	Ras association (RalGDS/AF-6) domain family member 4	2.78024696363505e-10	0.999999999721975	1.66148851684953e-07	0.999999999999901
ILMN_3090207	6.25330290725565e-10	3.65207101835792e-07	1.56180001430222	11.5460829372375	Cyp4f18	cytochrome P450, family 4, subfamily f, polypeptide 18	3.12665145362783e-10	0.999999999687335	1.82603550917896e-07	0.999999999999901
ILMN_2806700	7.30147979163298e-10	4.16946947123539e-07	2.11120254987241	11.4377411971627	Cyba	cytochrome b-245, alpha polypeptide	3.65073989581649e-10	0.999999999634926	2.0847347356177e-07	0.999999999999901
ILMN_2640849	8.69141193674153e-10	4.7353412426473e-07	3.21775631905577	11.3168420299176	Glycam1	glycosylation dependent cell adhesion molecule 1	4.34570596837077e-10	0.999999999565429	2.36767062132365e-07	0.999999999999901
ILMN_2486906	8.77886876087477e-10	4.7353412426473e-07	2.54390636457749	11.3099253452059	Wisp2	WNT1 inducible signaling pathway protein 2	4.38943438043739e-10	0.999999999561057	2.36767062132365e-07	0.999999999999901
ILMN_2507286	8.84524962630153e-10	4.7353412426473e-07	1.85916325662391	11.3047234523715	Tnfsf13b	tumor necrosis factor (ligand) superfamily, member 13b	4.42262481315076e-10	0.999999999557738	2.36767062132365e-07	0.999999999999901
ILMN_2997494	1.02576034228643e-09	5.37938030933355e-07	2.86484372375617	11.2027946128596	Lox	lysyl oxidase	5.12880171143215e-10	0.99999999948712	2.68969015466677e-07	0.999999999999901
ILMN_2902979	1.11197200741981e-09	5.70273137111945e-07	2.23069934551451	11.1475604675657	Fas	Fas (TNF receptor superfamily member 6)	5.55986003709907e-10	0.999999999444014	2.85136568555972e-07	0.999999999999901
ILMN_1253919	1.13180254476045e-09	5.70273137111945e-07	3.40647447343082	11.1354895849161	Ccl3	chemokine (C-C motif) ligand 3	5.65901272380223e-10	0.999999999434099	2.85136568555972e-07	0.999999999999901
ILMN_1224472	1.22259373613365e-09	6.04172908412046e-07	2.89233153081209	11.0829118129053	Ccl4	chemokine (C-C motif) ligand 4	6.11296868066825e-10	0.999999999388703	3.02086454206023e-07	0.999999999999901
ILMN_3114585	1.24815415206798e-09	6.05166363126242e-07	2.72443106878535	11.0688449302134	Cd44	CD44 antigen	6.24077076033989e-10	0.999999999375923	3.02583181563121e-07	0.999999999999901
ILMN_3006790	1.74392894549838e-09	8.29884113193925e-07	1.46784041818622	10.8432986724992	Hpse	heparanase	8.71964472749191e-10	0.999999999128035	4.14942056596962e-07	0.999999999999901
ILMN_2806180	1.88021865940045e-09	8.78472343465696e-07	1.94257228757986	10.7930316960153	Csf3r	colony stimulating factor 3 receptor (granulocyte)	9.40109329700223e-10	0.999999999059891	4.39236171732848e-07	0.999999999999901
ILMN_1223257	2.17588502009905e-09	9.83390298739014e-07	3.68181068306691	10.6959602700142	Ccl4	chemokine (C-C motif) ligand 4	1.08794251004952e-09	0.999999998912057	4.91695149369507e-07	0.999999999999901
ILMN_2735961	2.20738838106175e-09	9.83390298739014e-07	1.9501186847588	10.6864409718437	Tlr13	toll-like receptor 13	1.10369419053087e-09	0.999999998896306	4.91695149369507e-07	0.999999999999901
ILMN_2611180	2.21958350495633e-09	9.83390298739014e-07	1.73413932370404	10.6827940780282	Ccdc3	coiled-coil domain containing 3	1.10979175247816e-09	0.999999998890208	4.91695149369507e-07	0.999999999999901
ILMN_2663258	2.37018117101357e-09	1.01696122766831e-06	3.33818388640828	10.6394106815373	Clec7a	C-type lectin domain family 7, member a	1.18509058550678e-09	0.999999998814909	5.08480613834157e-07	0.999999999999901
ILMN_2687403	2.37450572674238e-09	1.01696122766831e-06	2.11108664609032	10.6382078424126	Fcgr3	Fc receptor, IgG, low affinity III	1.18725286337119e-09	0.999999998812747	5.08480613834157e-07	0.999999999999901
ILMN_2743013	2.50070281209187e-09	1.04616365013546e-06	2.46684255058664	10.604080856088	Ncf4	neutrophil cytosolic factor 4	1.25035140604593e-09	0.999999998749649	5.23081825067729e-07	0.999999999999901
ILMN_2674884	2.56679570169774e-09	1.04616365013546e-06	2.34952280844068	10.5869190599829	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1.28339785084887e-09	0.999999998716602	5.23081825067729e-07	0.999999999999901
ILMN_1238346	2.58537370462422e-09	1.04616365013546e-06	1.13442011649935	10.5821781722315	Tmem106a	transmembrane protein 106A	1.29268685231211e-09	0.999999998707313	5.23081825067729e-07	0.999999999999901
ILMN_2872058	2.60553658437442e-09	1.04616365013546e-06	2.27335563744406	10.57707297451	Ctsh	cathepsin H	1.30276829218721e-09	0.999999998697232	5.23081825067729e-07	0.999999999999901
ILMN_2692615	2.93002428317794e-09	1.1583512923819e-06	1.34823509961956	10.5001590002391	Tgm2	transglutaminase 2, C polypeptide	1.46501214158897e-09	0.999999998534988	5.79175646190951e-07	0.999999999999901
ILMN_2867147	3.1068031902062e-09	1.20962911482922e-06	2.60375299631336	10.4619217253405	Tyrobp	TYRO protein tyrosine kinase binding protein	1.5534015951031e-09	0.999999998446598	6.04814557414611e-07	0.999999999999901
