ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
1456418_at	4.92872453729814e-07	0.0166798204641668	-3.18044965586459	-20.8077350338589	Kcnj13	potassium inwardly-rectifying channel, subfamily J, member 13	0.999999753563773	2.46436226864907e-07	0.999999753563773	0.00833991023208338
1460049_s_at	7.39665216477096e-07	0.0166798204641668	-3.0400758923644	-19.4888805204611	1500015O10Rik	RIKEN cDNA 1500015O10 gene	0.999999630167392	3.69832608238548e-07	0.999999753563773	0.00833991023208338
1419202_at	3.14006683856175e-06	0.0397074348681483	4.1066346481501	15.4175128410052	Cst7	cystatin F (leukocystatin)	1.57003341928088e-06	0.999998429966581	0.0475444722207962	0.999998429966581
1423135_at	4.21671113463526e-06	0.0397074348681483	1.89944362533494	14.6941150839775	Thy1	thymus cell antigen 1, theta	2.10835556731763e-06	0.999997891644433	0.0475444722207962	0.999998429966581
1417231_at	4.76498285875332e-06	0.0397074348681483	-1.89696194444493	-14.4037416804678	Cldn2	claudin 2	0.999997617508571	2.38249142937666e-06	0.999999753563773	0.0277952044077038
1438200_at	5.73671102347704e-06	0.0397074348681483	-2.20371207130466	-13.9732524728319	Sulf1	sulfatase 1	0.999997131644488	2.86835551173852e-06	0.999999753563773	0.0277952044077038
1459737_s_at	6.16287984916162e-06	0.0397074348681483	-1.67887669190005	-13.8103183305105	Ttr	transthyretin	0.999996918560075	3.08143992458081e-06	0.999999753563773	0.0277952044077038
1449340_at	7.6532961470577e-06	0.0431464136910562	-1.64304032524739	-13.3286621064104	Sostdc1	sclerostin domain containing 1	0.999996173351926	3.82664807352885e-06	0.999999753563773	0.0287642757940375
1451580_a_at	9.67991102919886e-06	0.0470137662265845	-2.69236361493145	-12.8241286701889	Ttr	transthyretin	0.999995160044485	4.83995551459943e-06	0.999999753563773	0.0311838333805641
1448591_at	1.10370190880635e-05	0.0470137662265845	1.66817526265728	12.5501819802843	Ctss	cathepsin S	5.51850954403174e-06	0.999994481490456	0.073708650510791	0.999998429966581
1454159_a_at	1.14665180038675e-05	0.0470137662265845	-1.97730492750305	-12.4715028012203	Igfbp2	insulin-like growth factor binding protein 2	0.999994266740998	5.73325900193377e-06	0.999999753563773	0.0323219642807769
1427076_at	1.36899533825887e-05	0.0486513039438107	2.6090255733078	12.1122172357213	Mpeg1	macrophage expressed gene 1	6.84497669129435e-06	0.999993155023309	0.073708650510791	0.999998429966581
1424713_at	1.46980893516578e-05	0.0486513039438107	-1.92897049761044	-11.9708915497333	Calml4	calmodulin-like 4	0.999992650955324	7.34904467582888e-06	0.999999753563773	0.0340559127606675
1423261_at	1.51020654799971e-05	0.0486513039438107	-2.52504258861637	-11.917367012905	1500015O10Rik	RIKEN cDNA 1500015O10 gene	0.99999244896726	7.55103273999855e-06	0.999999753563773	0.0340559127606675
1426508_at	1.79871880301231e-05	0.0519979314645287	1.52415589950918	11.5775248023961	Gfap	glial fibrillary acidic protein	8.99359401506155e-06	0.999991006405985	0.073708650510791	0.999998429966581
1455627_at	1.8446750702478e-05	0.0519979314645287	-1.47177634739658	-11.5292291254647	Col8a1	collagen, type VIII, alpha 1	0.999990776624649	9.22337535123899e-06	0.999999753563773	0.0378166774287482
1421792_s_at	2.52299648420019e-05	0.0561589718177455	2.12067253768573	10.9449722734603	Trem2	triggering receptor expressed on myeloid cells 2	1.2614982421001e-05	0.999987385017579	0.073708650510791	0.999998429966581
1454608_x_at	2.53469345537249e-05	0.0561589718177455	-1.69993672640105	-10.9365491724234	Ttr	transthyretin	0.999987326532723	1.26734672768624e-05	0.999999753563773	0.0443514914474203
1454866_s_at	2.55679203927391e-05	0.0561589718177455	-2.267504232265	-10.9207572927788	Clic6	chloride intracellular channel 6	0.999987216039804	1.27839601963696e-05	0.999999753563773	0.0443514914474203
1417381_at	2.58621485942955e-05	0.0561589718177455	1.40487359228615	10.8999737540736	C1qa	complement component 1, q subcomponent, alpha polypeptide	1.29310742971477e-05	0.999987068925703	0.073708650510791	0.999998429966581
1439122_at	2.61488305840814e-05	0.0561589718177455	1.71932828956646	10.8799835807914	Ddx6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6	1.30744152920407e-05	0.999986925584708	0.073708650510791	0.999998429966581
1415894_at	2.9348905634535e-05	0.060166590591962	-1.40102415725323	-10.6726298138805	Enpp2	ectonucleotide pyrophosphatase/phosphodiesterase 2	0.999985325547183	1.46744528172675e-05	0.999999753563773	0.046256816656393
1451532_s_at	3.07688188663619e-05	0.0603349782474691	-1.31265718480557	-10.5888142439267	Steap1	six transmembrane epithelial antigen of the prostate 1	0.999984615590567	1.5384409433181e-05	0.999999753563773	0.046256816656393
1417063_at	3.23126135286105e-05	0.0607221326147443	1.7339065689031	10.5025965728763	C1qb	complement component 1, q subcomponent, beta polypeptide	1.61563067643053e-05	0.999983843693236	0.0809628434863258	0.999998429966581
1449269_at	3.77535723888139e-05	0.0681089547323159	-1.61268330488928	-10.2327257930438	F5	coagulation factor V	0.999981123213806	1.8876786194407e-05	0.999999753563773	0.0532101208846218
1455913_x_at	4.06595776564636e-05	0.0705302927647757	-1.94526047705833	-10.1063452080115	Ttr	transthyretin	0.999979670211172	2.03297888282318e-05	0.999999753563773	0.053934929761299
1436131_at	4.8185325692692e-05	0.0804891249654112	1.42427607384928	9.82218408730222	Siglech	sialic acid binding Ig-like lectin H	2.4092662846346e-05	0.999975907337154	0.108660318703305	0.999998429966581
1448136_at	5.07207508961239e-05	0.0816984495059316	-1.62633657957264	-9.73779207070839	Enpp2	ectonucleotide pyrophosphatase/phosphodiesterase 2	0.999974639624552	2.53603754480619e-05	0.999999753563773	0.0635432385046134
1460180_at	5.35722018496468e-05	0.0833158577800318	1.26802593749834	9.6484933876164	Hexb	hexosaminidase B	2.67861009248234e-05	0.999973213899075	0.10982544889186	0.999998429966581
1438059_at	6.05770926345664e-05	0.0910695818303859	-1.18038771801239	-9.450510173583	Ctxn3	cortexin 3	0.999969711453683	3.02885463172832e-05	0.999999753563773	0.0718970382871468
