ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
ILMN_3047030	6.28347817153524e-10	1.61466538573941e-05	-2.16140443542109	-10.0972629084649	Il20rb	interleukin 20 receptor beta	0.999999999685826	3.14173908576762e-10	0.999999999685826	8.07332692869705e-06
ILMN_2721357	3.06887698811173e-07	0.00394304659817536	-0.856026344490566	-7.10397918182074	Lhfpl2	lipoma HMGIC fusion partner-like 2	0.999999846556151	1.53443849405586e-07	0.999999999685826	0.00197152329908768
ILMN_2874491	5.18172298832625e-07	0.00443849118770066	-0.801658204098246	-6.8742423313148	Tnip2	TNFAIP3 interacting protein 2	0.999999740913851	2.59086149416313e-07	0.999999999685826	0.00221924559385033
ILMN_2790113	7.95664755650113e-07	0.0044867002982163	-0.589485050436257	-6.68830612182163	Mrpl57	mitochondrial ribosomal protein L53	0.999999602167622	3.97832377825057e-07	0.999999999685826	0.00252376891774667
ILMN_2712900	1.01166231356888e-06	0.0044867002982163	0.787874499745404	6.58498650383263	Sars	seryl-aminoacyl-tRNA synthetase	5.05831156784439e-07	0.999999494168843	0.0105190135040965	0.999999494168843
ILMN_2598766	1.14855345218897e-06	0.0044867002982163	-1.50564126239432	-6.53061760424792	Prox1	prospero homeobox 1	0.999999425723274	5.74276726094485e-07	0.999999999685826	0.00252376891774667
ILMN_2724339	1.25027759093647e-06	0.0044867002982163	-0.511571715041913	-6.4943470218349	Dtna	dystrobrevin alpha	0.999999374861204	6.25138795468237e-07	0.999999999685826	0.00252376891774667
ILMN_2920736	1.44924481374024e-06	0.0044867002982163	-0.886713885496749	-6.43138938872915	Bbc3	BCL2 binding component 3	0.999999275377593	7.24622406870122e-07	0.999999999685826	0.00252376891774667
ILMN_2648006	1.57140143534057e-06	0.0044867002982163	-1.38311254203419	-6.39697437570704	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	0.999999214299282	7.85700717670286e-07	0.999999999685826	0.00252376891774667
ILMN_1255556	2.09897319031893e-06	0.00539373140716255	0.448586735265151	6.27434740081191	Pink1	PTEN induced putative kinase 1	1.04948659515946e-06	0.999998950513405	0.0105190135040965	0.999999494168843
