ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
ILMN_2644350	1.0809415672063e-13	2.77769554525002e-09	0.842620508590816	15.5281123381317	Thy1	thymus cell antigen 1, theta	5.40470783603148e-14	0.999999999999946	1.38884777262501e-09	0.999999999999946
ILMN_2646985	7.63911105089238e-07	0.00835637015307388	-0.690587369742768	-6.7058827280313	Atf5	activating transcription factor 5	0.999999618044447	3.81955552544619e-07	0.999999618044447	0.00981511183373908
ILMN_2763245	9.75565648099842e-07	0.00835637015307388	0.718188974127003	6.6005802754737	Cxcl1	chemokine (C-X-C motif) ligand 1	4.87782824049921e-07	0.999999512217176	0.00626727761480541	0.999999999999946
ILMN_2737163	7.61891617365706e-06	0.0489458222286164	0.594105813215354	5.7365428423173	Sqle	squalene epoxidase	3.80945808682853e-06	0.999996190541913	0.0326305481524109	0.999999999999946
ILMN_1253008	1.25078159184383e-05	0.0546887937391474	0.549751581145034	5.53289566346772	Acat2	acetyl-Coenzyme A acetyltransferase 2	6.25390795921914e-06	0.999993746092041	0.0382821556174032	0.999999999999946
ILMN_1237963	1.47341675726527e-05	0.0546887937391474	-0.725589424279976	-5.46592668976429	Alg8	asparagine-linked glycosylation 8 (alpha-1,3-glucosyltransferase)	0.999992632916214	7.36708378632634e-06	0.999999618044447	0.0748546329287078
ILMN_2594525	1.48975194059241e-05	0.0546887937391474	0.7380520543133	5.46142483156459	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	7.44875970296205e-06	0.999992551240297	0.0382821556174032	0.999999999999946
ILMN_3030009	1.74778300024223e-05	0.0561409746965309	-1.02626252779618	-5.39627702546129	Gng7	guanine nucleotide binding protein (G protein), gamma 7	0.999991261084999	8.73891500121117e-06	0.999999618044447	0.0748546329287078
ILMN_2594521	2.03089757743791e-05	0.0579866389415799	0.622096381672531	5.33517150443306	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	1.01544878871895e-05	0.999989845512113	0.043489979206185	0.999999999999946
ILMN_2670022	3.2291933619707e-05	0.075472539280145	-0.351705005707085	-5.14710278700556	Fermt2	fermitin family member 2	0.99998385403319	1.61459668098535e-05	0.999999618044447	0.103725727278201
ILMN_2606579	3.23447224588442e-05	0.075472539280145	0.37209859915158	5.14644207334934	Tecr	trans-2,3-enoyl-CoA reductase	1.61723612294221e-05	0.999983827638771	0.0545079450356603	0.999999999999946
ILMN_2902928	3.67376628686685e-05	0.075472539280145	0.297936515822974	5.09496149669622			1.83688314343342e-05	0.999981631168566	0.0545079450356603	0.999999999999946
ILMN_2744006	3.81812277947576e-05	0.075472539280145	0.417771041679757	5.07939409511352	Map6	microtubule-associated protein 6	1.90906138973788e-05	0.999980909386103	0.0545079450356603	0.999999999999946
