# Variation explained: 0.46136 0.0874 0.05212 0.04881 0.03548 0.03079 0.0254 0.02344 0.01945 0.01724 0.01503 0.01414 0.01341 0.01298 0.012 0.01061 0.01046 0.00882 0.00791 0.0076 0.00694 0.00646 0.00622 0.00574 0.00564 0.00491 0.0045 0.00405 0.00356 0.00355 0.00304 0.0027 0.00254 0.0024 0.0022 0.00216 0.00194 0.00184 0.00165 0.00151 0.00142 0.00124 0.00111 0.00106 0.001 0.00081 0.00079 0.00069 0.00064 0.00062 0.00055 0.00051 0.00044 0.00039 0.00029 0.00023 0.00019
Irf8	0.174470757571798
Prkcd	0.0339606096465898
Il16	0.0138075965965962
Pld4	0.178388508257892
Ptpn6	0.182341375146727
Cx3cr1	0.165851191693853
Csf3r	0.164162591954499
Psmb9	0.140401869361071
Inpp5d	0.168530587840243
Aif1	0.168896817288144
Blnk	0.135790731632715
Klk8	0.0204178929178725
Hpgd	0.143138820420826
Man2b1	0.176849182191332
Unc93b1	0.182502025202698
Vamp8	0.101607451144821
Selplg	0.174929933624398
Ptpn18	0.152702742608474
Abcc3	0.145472051821171
Arhgdib	0.173782288406476
Mafb	0.0843416825376522
Tgfbi	0.0487648022438242
Il10rb	0.0952598587386307
Btk	0.161421027163094
Tcirg1	0.176534707647472
Tgfbr1	0.180338796616514
Tec	0.149139064531734
Cebpa	0.125832089094071
Il10ra	0.164865549034027
Lyl1	0.144720532589245
Adcy7	0.0946817028190215
Mfng	0.0906408825731551
Lgmn	0.168747950216264
Uba7	0.16268857631938
Kctd12	0.0607989850772921
Elk3	0.16581593906155
Edem1	0.112364141721235
Rps6ka1	0.152093521460295
Fmnl3	0.147950128121343
Lmo2	0.157944766873897
Cmtm7	0.158248603639957
Batf3	0.0529683634109913
Gna15	0.125117328797443
Scamp2	0.144336471341031
H2-DMa	0.124948070149763
Hhex	0.160459787595979
Ivns1abp	0.0303158168147585
Rgl1	0.042002724249115
Pld1	0.0782631393819297
Ets1	0.0520475091209569
Samhd1	0.114832712230764
Arap3	0.120682719516759
Lrmp	0.0736711361274739
St3gal6	0.119376696773537
Adrb2	0.0653920677642205
Slc35c2	0.0109317599985122
Ctc1	0.0553075131541073
