ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
1426438_at	7.69424944303474e-11	3.4701834413031e-06	7.05256791556241	53.7367901975262	Ddx3y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked	3.84712472151737e-11	0.999999999961529	1.73509172065155e-06	0.999999999961529
1452077_at	1.93959807132009e-10	3.86584454644149e-06	5.57122839721557	47.3916215168447	Ddx3y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked	9.69799035660047e-11	0.99999999990302	2.18694531536519e-06	0.999999999961529
1417210_at	3.28573463082317e-10	3.86584454644149e-06	4.98449147928701	44.1137308573004	Eif2s3y	eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked	1.64286731541159e-10	0.999999999835713	2.46983195974593e-06	0.999999999961529
1436936_s_at	3.42861093673443e-10	3.86584454644149e-06	-5.52760952693997	-43.8590824066243	Xist	inactive X specific transcripts	0.999999999828569	1.71430546836722e-10	0.999999999828569	7.73168909288298e-06
1426439_at	7.47345147473112e-10	6.74120269923696e-06	4.43670642094112	39.4470438208583	Ddx3y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked	3.73672573736556e-10	0.999999999626327	4.2132516870231e-06	0.999999999961529
1424903_at	1.06858125877969e-09	7.65933736696776e-06	4.61420994255273	37.5726658088214	Kdm5d	lysine (K)-specific demethylase 5D	5.34290629389846e-10	0.999999999465709	4.81940833522229e-06	0.999999999961529
1427262_at	1.1887843189458e-09	7.65933736696776e-06	-6.03581629792308	-37.0311331151433	Xist	inactive X specific transcripts	0.999999999405608	5.94392159472898e-10	0.999999999828569	1.34038403921936e-05
1426598_at	2.16043769657644e-07	0.00121797375691618	2.98197604055665	18.1572456786993	Uty	ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome	1.08021884828822e-07	0.999999891978115	0.000811982504610785	0.999999999961529
1431642_at	3.43243901489003e-07	0.00172007146678395	2.24870434465952	17.0300669821399			1.71621950744502e-07	0.999999828378049	0.00110576022864682	0.999999999961529
1427263_at	7.84774747937213e-07	0.00353941259067162	-3.28069826574964	-15.1807978091723	Xist	inactive X specific transcripts	0.999999607612626	3.92387373968606e-07	0.999999999828569	0.00589902098445271
1422247_a_at	1.46063030079338e-06	0.00598871701782565	1.99452784686861	13.9182815875524	Uty	ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome	7.30315150396689e-07	0.99999926968485	0.00411724294975513	0.999999999961529
1423560_at	1.82666006956537e-06	0.00686534964978896	1.57722232924266	13.4884127655512	Nell2	NEL-like 2	9.13330034782683e-07	0.999999086669965	0.00457689976652597	0.999999999961529
