ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
1448130_at	2.86836672187824e-07	0.0124308379864658	0.543538449643488	8.08540893919148	Fdft1	farnesyl diphosphate farnesyl transferase 1	1.43418336093912e-07	0.999999856581664	0.0062154189932329	0.999999856581664
1421821_at	7.17844733544797e-07	0.0124308379864658	0.493525591481793	7.5592903237017	Ldlr	low density lipoprotein receptor	3.58922366772399e-07	0.999999641077633	0.0062154189932329	0.999999856581664
1438322_x_at	8.26866676113554e-07	0.0124308379864658	0.558578273406196	7.48001552733327	Fdft1	farnesyl diphosphate farnesyl transferase 1	4.13433338056777e-07	0.999999586566662	0.0062154189932329	0.999999856581664
1416251_at	1.66803971011136e-06	0.0188075647414331	-0.378333665375563	-7.09333451609395	Mcm6	minichromosome maintenance complex component 6	0.999999165980145	8.34019855055679e-07	0.999999165980145	0.0376151294828662
1429240_at	5.87515932657566e-06	0.0529951121575778	0.512323958405119	6.42587211132807	Stard4	StAR-related lipid transfer (START) domain containing 4	2.93757966328783e-06	0.999997062420337	0.0331219450984861	0.999999856581664
1427048_at	8.88440760203916e-06	0.066782611209928	-0.346794203158137	-6.21336646875546	Smo	smoothened, frizzled class receptor	0.999995557796199	4.44220380101958e-06	0.999999165980145	0.0774819072765786
1452107_s_at	1.12289042539796e-05	0.0723478301083904	-0.49336494861364	-6.09438960547332	Npnt	nephronectin	0.999994385547873	5.61445212698979e-06	0.999999165980145	0.0774819072765786
1454481_at	1.37437142904288e-05	0.0756862170186852	-0.350856974755872	-5.99248218927447			0.999993128142855	6.87185714521439e-06	0.999999165980145	0.0774819072765786
1433443_a_at	1.62694782819916e-05	0.0756862170186852	0.32057163221767	5.90793136286932	Hmgcs1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	8.1347391409958e-06	0.999991865260859	0.063071847515571	0.999999856581664
1455011_at	1.67814942060454e-05	0.0756862170186852	0.473164949967326	5.89245313067478	Stard4	StAR-related lipid transfer (START) domain containing 4	8.39074710302268e-06	0.999991609252897	0.063071847515571	0.999999856581664
1447870_x_at	2.40239610998898e-05	0.098500424506012	0.479605643763874	5.71434943223774			1.20119805499449e-05	0.99998798801945	0.0773931906832951	0.999999856581664
