ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
ILMN_2648669	1.97996919587763e-13	2.7830829463034e-09	3.68443123079863	18.4633460867559	Gpnmb	glycoprotein (transmembrane) nmb	9.89984597938817e-14	0.999999999999901	1.3915414731517e-09	0.999999999999901
ILMN_2609813	2.16607615387274e-13	2.7830829463034e-09	2.52925205461615	18.369910641709	Chil1	chitinase-like 1	1.08303807693637e-13	0.999999999999892	1.3915414731517e-09	0.999999999999901
ILMN_2983516	6.20890638363906e-13	5.31834224467909e-09	2.67201664359201	17.3058461312487	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	3.10445319181953e-13	0.99999999999969	2.65917112233955e-09	0.999999999999901
ILMN_1244891	1.60114186091605e-12	1.028613559999e-08	4.49442718264967	16.3958360682095	Cst7	cystatin F (leukocystatin)	8.00570930458027e-13	0.999999999999199	5.14306779999498e-09	0.999999999999901
ILMN_2451022	3.92428647680371e-12	2.0168477918885e-08	3.09775895024109	15.573606517329	Vim	vimentin	1.96214323840185e-12	0.999999999998038	1.00842389594425e-08	0.999999999999901
ILMN_1241695	8.02896161349939e-12	2.84200109302387e-08	2.6776418148069	14.9428838431566	Ms4a6d	membrane-spanning 4-domains, subfamily A, member 6D	4.01448080674969e-12	0.999999999995986	1.42100054651194e-08	0.999999999999901
ILMN_2769918	9.08961377272923e-12	2.84200109302387e-08	4.02686280429932	14.8358218064416	Timp1	tissue inhibitor of metalloproteinase 1	4.54480688636462e-12	0.999999999995455	1.42100054651194e-08	0.999999999999901
ILMN_2769089	9.82037207649404e-12	2.84200109302387e-08	3.72562888975899	14.7694305149004	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	4.91018603824702e-12	0.99999999999509	1.42100054651194e-08	0.999999999999901
ILMN_2733733	9.95369492050234e-12	2.84200109302387e-08	3.57478938446936	14.757878612092	Tlr2	toll-like receptor 2	4.97684746025117e-12	0.999999999995023	1.42100054651194e-08	0.999999999999901
ILMN_1216386	1.66932338184018e-11	4.28966029431471e-08	1.89496793118608	14.3206743197032	Cd86	CD86 antigen	8.34661690920089e-12	0.999999999991653	2.14483014715735e-08	0.999999999999901
ILMN_2715840	1.97168874814436e-11	4.3321854311411e-08	2.31858233653871	14.1822606094593	C1qc	complement component 1, q subcomponent, C chain	9.85844374072181e-12	0.999999999990142	2.16609271557055e-08	0.999999999999901
ILMN_1252076	2.02304647132713e-11	4.3321854311411e-08	4.0660037045557	14.1609810650945			1.01152323566356e-11	0.999999999989885	2.16609271557055e-08	0.999999999999901
ILMN_2619620	3.09935760816182e-11	6.12647634284111e-08	2.46501686355049	13.8118365437601	C1qb	complement component 1, q subcomponent, beta polypeptide	1.54967880408091e-11	0.999999999984503	3.06323817142055e-08	0.999999999999901
ILMN_2831436	4.28913004622208e-11	7.87269819984064e-08	1.89407423140478	13.5507601208257	Fcrls	Fc receptor-like S, scavenger receptor	2.14456502311104e-11	0.999999999978554	3.93634909992032e-08	0.999999999999901
ILMN_2670690	5.53257652125754e-11	9.47804125778367e-08	1.64241772452193	13.3490510803324	H2-Ob	histocompatibility 2, O region beta locus	2.76628826062877e-11	0.999999999972337	4.73902062889184e-08	0.999999999999901
ILMN_1214715	7.03828352974607e-11	1.13039232414928e-07	2.91763697681802	13.1605962775361	Gfap	glial fibrillary acidic protein	3.51914176487303e-11	0.999999999964809	5.6519616207464e-08	0.999999999999901
