ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
1448130_at	2.86836672187816e-07	0.0124308379864657	0.543538449643489	8.08540893919149	Fdft1	farnesyl diphosphate farnesyl transferase 1	1.43418336093908e-07	0.999999856581664	0.00621541899323287	0.999999856581664
1421821_at	7.17844733544789e-07	0.0124308379864657	0.493525591481793	7.55929032370171	Ldlr	low density lipoprotein receptor	3.58922366772395e-07	0.999999641077633	0.00621541899323287	0.999999856581664
1438322_x_at	8.2686667611355e-07	0.0124308379864657	0.558578273406196	7.48001552733327	Fdft1	farnesyl diphosphate farnesyl transferase 1	4.13433338056775e-07	0.999999586566662	0.00621541899323287	0.999999856581664
1416251_at	1.66803971011132e-06	0.0188075647414326	-0.378333665375562	-7.09333451609396	Mcm6	minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)	0.999999165980145	8.34019855055658e-07	0.999999165980145	0.0376151294828652
1429240_at	5.8751593265756e-06	0.0529951121575773	0.51232395840512	6.42587211132808	Stard4	StAR-related lipid transfer (START) domain containing 4	2.9375796632878e-06	0.999997062420337	0.0331219450984858	0.999999856581664
1427048_at	8.88440760203921e-06	0.0667826112099284	-0.346794203158136	-6.21336646875546	Smo	smoothened homolog (Drosophila)	0.999995557796199	4.4422038010196e-06	0.999999165980145	0.0774819072765775
1452107_s_at	1.12289042539796e-05	0.0723478301083908	-0.49336494861364	-6.09438960547332	Npnt	nephronectin	0.999994385547873	5.61445212698982e-06	0.999999165980145	0.0774819072765775
1454481_at	1.37437142904286e-05	0.0756862170186853	-0.350856974755871	-5.99248218927447			0.999993128142855	6.87185714521429e-06	0.999999165980145	0.0774819072765775
1433443_a_at	1.62694782819905e-05	0.0756862170186853	0.320571632217671	5.90793136286935	Hmgcs1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	8.13473914099527e-06	0.999991865260859	0.0630718475155711	0.999999856581664
1455011_at	1.67814942060454e-05	0.0756862170186853	0.473164949967325	5.89245313067478			8.3907471030227e-06	0.999991609252897	0.0630718475155711	0.999999856581664
1447870_x_at	2.40239610998891e-05	0.0985004245060091	0.479605643763874	5.71434943223775			1.20119805499446e-05	0.99998798801945	0.0773931906832929	0.999999856581664
