ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
A_52_P381009	2.25019855730082e-12	9.28589438641331e-08	2.44936047527645	41.1896603928898			1.12509927865041e-12	0.999999999998875	4.64294719320666e-08	0.999999999998875
A_52_P214408	2.94357526700385e-10	6.07362602717239e-06	1.08413633091689	25.0241561206304	Gm5148	predicted gene 5148	1.47178763350192e-10	0.999999999852821	3.0368130135862e-06	0.999999999998875
A_52_P596360	3.3095802696504e-09	4.55254829958877e-05	1.44376466441573	19.4933446645148			1.6547901348252e-09	0.99999999834521	2.27627414979438e-05	0.999999999998875
A_51_P325856	1.10471753086838e-08	9.65718129211393e-05	2.42206326063687	17.195455847329	Mcemp1	mast cell expressed membrane protein 1	5.52358765434192e-09	0.999999994476412	4.82859064605697e-05	0.999999999998875
A_52_P234544	1.35275569841402e-08	9.65718129211393e-05	0.962877368566579	16.8353680166521			6.7637784920701e-09	0.999999993236221	4.82859064605697e-05	0.999999999998875
A_51_P390314	1.40410225489334e-08	9.65718129211393e-05	0.939276156727783	16.7699155032624	Wdfy1	WD repeat and FYVE domain containing 1	7.02051127446672e-09	0.999999992979489	4.82859064605697e-05	0.999999999998875
A_52_P588917	1.64286590013738e-08	9.68516387156702e-05	1.06687400957629	16.4966170310858			8.21432950068688e-09	0.99999999178567	4.84258193578351e-05	0.999999999998875
A_52_P596357	2.05962805187191e-08	9.89680174574256e-05	1.60302414988878	16.1104832487236			1.02981402593595e-08	0.99999998970186	4.94840087287128e-05	0.999999999998875
A_52_P661071	2.1584126714247e-08	9.89680174574256e-05	1.56769967992581	16.0315338800398	Snhg3	small nucleolar RNA host gene 3	1.07920633571235e-08	0.999999989207937	4.94840087287128e-05	0.999999999998875
A_52_P923591	3.15928772289125e-08	0.000130374326460553	1.28211163550666	15.4027477075265			1.57964386144563e-08	0.999999984203561	6.51871632302767e-05	0.999999999998875
A_52_P426605	5.40247612076518e-08	0.00020267634734147	2.2141300626518	14.5559204026037	Slc15a2	solute carrier family 15 (H+/peptide transporter), member 2	2.70123806038259e-08	0.999999972987619	0.000101338173670735	0.999999999998875
A_51_P442359	7.13430672278371e-08	0.000245342862940929	0.76709930733227	14.1340915036607			3.56715336139186e-08	0.999999964328466	0.000122671431470465	0.999999999998875
A_51_P259638	1.13223449425905e-07	0.000344576286580567	2.33940996321578	13.4580149441019			5.66117247129524e-08	0.999999943388275	0.000179707387979185	0.999999999998875
A_52_P398018	1.16898926796907e-07	0.000344576286580567	-0.879246914469994	-13.4123562386392			0.999999941550537	5.84494633984533e-08	0.999999941550537	0.00174061212027783
A_52_P844036	1.26591549911853e-07	0.000346311920938521	0.43962987187671	13.2991192454233			6.32957749559264e-08	0.999999936704225	0.000184699691167211	0.999999999998875
A_52_P328825	1.34271711900946e-07	0.000346311920938521	1.22288476404644	13.2159453490731	Wdfy1	WD repeat and FYVE domain containing 1	6.71358559504729e-08	0.999999932864144	0.000184699691167211	0.999999999998875
A_52_P416548	1.4469334056962e-07	0.000351238828546265	0.793064639582705	13.1110630512082			7.234667028481e-08	0.99999992765333	0.000186595627665203	0.999999999998875
A_51_P371190	1.6871709795021e-07	0.000386802693395073	-0.83610829135922	-12.897888485523	Pttg1	pituitary tumor-transforming gene 1	0.999999915641451	8.4358548975105e-08	0.999999941550537	0.00174061212027783
A_51_P330125	2.3808464082335e-07	0.000517107309097746	0.554302046618539	12.4311796548071	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)	1.19042320411675e-07	0.99999988095768	0.000288971731554623	0.999999999998875
A_52_P424206	2.95623000518345e-07	0.000609097369079057	0.852008357363668	12.1456128614845	Lrrtm4	leucine rich repeat transmembrane neuronal 4	1.47811500259172e-07	0.9999998521885	0.000336606440806847	0.999999999998875
A_51_P361286	3.09958193003131e-07	0.000609097369079057	1.3455141461735	12.0839236263576	Agpat5	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)	1.54979096501565e-07	0.999999845020903	0.000336606440806847	0.999999999998875
A_51_P513254	4.28505474263055e-07	0.000803778882109704	0.549968394238002	11.6693614117993	Rac1	RAS-related C3 botulinum substrate 1	2.14252737131527e-07	0.999999785747263	0.000442078385160337	0.999999999998875
A_51_P255646	5.11645138647346e-07	0.000918002605937393	0.935672006850322	11.4477078081847	Olfr1065|Olfr1058	olfactory receptor 1065|olfactory receptor 1058	2.55822569323673e-07	0.999999744177431	0.000502715712775239	0.999999999998875
A_51_P216387	6.15902210739935e-07	0.0010590181887752	2.21521624409489	11.2198303674531			3.07951105369967e-07	0.999999692048895	0.000577646284786475	0.999999999998875
A_52_P802967	6.72712077721392e-07	0.00111043237245315	0.722818779150766	11.1128098865783			3.36356038860696e-07	0.999999663643961	0.000603495854594102	0.999999999998875
A_51_P242634	1.05705548610955e-06	0.00167775033635703	-0.896941895664865	-10.5783131134958			0.999999471472257	5.28527743054776e-07	0.999999941550537	0.00639782596013909
A_52_P550474	1.17949521918405e-06	0.00177888040691862	0.714035754479272	10.4520556430989			5.89747609592025e-07	0.99999941025239	0.00101404644187642	0.999999999998875
