ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
ILMN_2644350	3.65409928448011e-12	9.38993893132855e-08	0.70882105519624	11.9733973469647	Thy1	thymus cell antigen 1, theta	1.82704964224006e-12	0.999999999998173	4.69496946566428e-08	0.999999999998173
ILMN_2737163	3.08157434154506e-08	0.000395936079273417	0.596224186656069	7.72614359220287	Sqle	squalene epoxidase	1.54078717077253e-08	0.999999984592128	0.000197968039636708	0.999999999998173
ILMN_2606693	9.68031274650544e-07	0.00658869385758895	0.836200327377886	6.34033409209614	Insig1	insulin induced gene 1	4.84015637325272e-07	0.999999515984363	0.0041459166107825	0.999999999998173
ILMN_2731057	1.02559736274101e-06	0.00658869385758895	-0.737743187705094	-6.31783599286111	Psme2	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	0.999999487201319	5.12798681370506e-07	0.999999487201319	0.0131773877151779
ILMN_2600348	2.67829968463093e-06	0.0137648533991922	0.948599420084689	5.94670608827869	Sqle	squalene epoxidase	1.33914984231547e-06	0.999998660850158	0.00860303337449513	0.999999999998173
ILMN_1256089	4.61727430324429e-06	0.0197750162950781	0.440024732750895	5.73816817041658	Rasgef1b	RasGEF domain family, member 1B	2.30863715162215e-06	0.999997691362848	0.0118650097770469	0.999999999998173
ILMN_1225730	6.01116163566688e-06	0.0220669743645331	0.495456558707274	5.63760220363609	Fdps	farnesyl diphosphate synthetase	3.00558081783344e-06	0.999996994419182	0.0128724017126443	0.999999999998173
ILMN_3159720	8.14285124893829e-06	0.0261558560679959	-0.439007142753831	-5.52221884965969	Rin2	Ras and Rab interactor 2	0.999995928574376	4.07142562446914e-06	0.999999487201319	0.0523117121359918
ILMN_2749695	1.94145966171893e-05	0.0554329876968793	-0.411934091827538	-5.19345290598015	Enox1	ecto-NOX disulfide-thiol exchanger 1	0.999990292701691	9.70729830859465e-06	0.999999487201319	0.0831494815453189
ILMN_1238143	2.28210844833998e-05	0.0586433407969925	0.738521769883398	5.13247927129245	Ucn3	urocortin 3	1.14105422416999e-05	0.999988589457758	0.0418881005692804	0.999999999998173
ILMN_1224336	4.0930980761683e-05	0.092498979619473	-0.592560891003785	-4.9124476795046	Spsb1	splA/ryanodine receptor domain and SOCS box containing 1	0.999979534509619	2.04654903808415e-05	0.999999487201319	0.131475426579121
ILMN_3076625	4.59698219402985e-05	0.092498979619473	0.550968942702854	4.86875854715788	Nr2f2	nuclear receptor subfamily 2, group F, member 2	2.29849109701493e-05	0.99997701508903	0.066070699728195	0.999999999998173
ILMN_1218551	5.03360058507237e-05	0.092498979619473	0.380437008641905	4.83461760035133	Mapk3	mitogen-activated protein kinase 3	2.51680029253618e-05	0.999974831997075	0.066070699728195	0.999999999998173
ILMN_3115917	5.24690574538357e-05	0.092498979619473	-0.554990864449709	-4.81900204711124	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1	0.999973765471273	2.62345287269178e-05	0.999999487201319	0.132520163787328
ILMN_2721980	5.62099401198103e-05	0.092498979619473	1.55794114877565	4.7930901034028	AW551984	expressed sequence AW551984	2.81049700599052e-05	0.99997189502994	0.066070699728195	0.999999999998173
ILMN_3134844	6.16376450061987e-05	0.092498979619473	0.641198688166429	4.75840815717163	Dysf	dysferlin	3.08188225030993e-05	0.999969181177497	0.066070699728195	0.999999999998173
ILMN_2774160	6.18843431314137e-05	0.092498979619473	-0.559806771782878	-4.75690525975207	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1	0.999969057828434	3.09421715657068e-05	0.999999487201319	0.132520163787328
ILMN_2481799	6.65081735681817e-05	0.092498979619473	0.449867828775277	4.72979288423323	Zfp317	zinc finger protein 317	3.32540867840909e-05	0.999966745913216	0.066070699728195	0.999999999998173
ILMN_1254082	7.1877060571734e-05	0.092498979619473	0.68038683649821	4.70058099062043	Chodl	chondrolectin	3.5938530285867e-05	0.999964061469714	0.066070699728195	0.999999999998173
ILMN_2661650	7.19920454679324e-05	0.092498979619473	0.44607735549065	4.69997948309057	Reep6	receptor accessory protein 6	3.59960227339662e-05	0.999964003977266	0.066070699728195	0.999999999998173
ILMN_2743650	8.50647639245714e-05	0.0992280867601676	0.341095654031387	4.63718178573914	Setd5	SET domain containing 5	4.25323819622857e-05	0.999957467618038	0.0713201873588705	0.999999999998173
ILMN_2972292	8.81294749732136e-05	0.0992280867601676	-0.279789395324552	-4.62385822081438	Esrra	estrogen related receptor, alpha	0.999955935262513	4.40647374866068e-05	0.999999487201319	0.154517636251574
ILMN_2729458	8.88137134873275e-05	0.0992280867601676	0.42957880657626	4.62094671290075	Idh1	isocitrate dehydrogenase 1 (NADP+), soluble	4.44068567436638e-05	0.999955593143256	0.0713201873588705	0.999999999998173
